session;joueur;BP_periode;BP_traitement;BP_groupe;BP_dotation;BP_contribution;BP_contribution_groupe;BP_decision_time;BP_gain_periode;BP_gain_cumule;naissance;genre;nationalite;couple;etudiant;etudiant_discipline;etudiant_niveau;experiences;fratrie_nombre;fratrie_rang;sportif;sportif_type;sportif_competition;religion_place;religion_croyance;religion_nom
201501201127;201501201127_j_37;2;1;201501201127_g_1;20;14;63;0;31.2;62.0;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;3;1;201501201127_g_1;20;15;59;0;28.6;90.6;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;4;1;201501201127_g_1;20;17;60;0;27.0;117.6;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;5;1;201501201127_g_1;20;10;58;0;33.2;150.8;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;6;1;201501201127_g_1;20;13;60;0;31.0;181.8;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;7;1;201501201127_g_1;20;16;63;0;29.2;211.0;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;8;1;201501201127_g_1;20;10;49;0;29.6;240.6;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;9;1;201501201127_g_1;20;13;64;0;32.6;273.2;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;10;1;201501201127_g_1;20;10;42;0;26.8;300.0;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;11;1;201501201127_g_1;20;16;58;0;27.2;327.2;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;12;1;201501201127_g_1;20;17;57;0;25.8;353.0;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;13;1;201501201127_g_1;20;17;68;0;30.2;383.2;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;14;1;201501201127_g_1;20;18;62;0;26.8;410.0;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;15;1;201501201127_g_1;20;10;46;0;28.4;438.4;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;16;1;201501201127_g_1;20;17;62;0;27.8;466.2;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;17;1;201501201127_g_1;20;12;52;0;28.8;495.0;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;18;1;201501201127_g_1;20;11;54;0;30.6;525.6;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;19;1;201501201127_g_1;20;15;60;0;29.0;554.6;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201127;201501201127_j_37;20;1;201501201127_g_1;20;11;59;0;32.6;587.2;1963;0;95;1;1;10;6;1;3;3;0;None;None;1;2;6
201501201125;201501201125_j_21;1;0;201501201125_g_7;20;12;44;0;25.6;25.6;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;2;0;201501201125_g_7;20;14;36;0;20.4;46.0;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;3;0;201501201125_g_7;20;18;63;0;27.2;73.2;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;4;0;201501201125_g_7;20;20;36;0;14.4;87.6;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;5;0;201501201125_g_7;20;4;34;0;29.6;117.2;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;6;0;201501201125_g_7;20;7;18;0;20.2;137.4;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;7;0;201501201125_g_7;20;4;32;0;28.8;166.2;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;8;0;201501201125_g_7;20;6;47;0;32.8;199.0;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;9;0;201501201125_g_7;20;5;28;0;26.2;225.2;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;10;0;201501201125_g_7;20;2;22;0;26.8;252.0;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;11;0;201501201125_g_7;20;9;44;0;28.6;280.6;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;12;0;201501201125_g_7;20;14;58;0;29.2;309.8;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;13;0;201501201125_g_7;20;7;13;0;18.2;328.0;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;14;0;201501201125_g_7;20;0;19;0;27.6;355.6;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;15;0;201501201125_g_7;20;13;27;0;17.8;373.4;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;16;0;201501201125_g_7;20;7;46;0;31.4;404.8;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;17;0;201501201125_g_7;20;2;17;0;24.8;429.6;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;18;0;201501201125_g_7;20;2;50;0;38.0;467.6;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;19;0;201501201125_g_7;20;10;44;0;27.6;495.2;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_21;20;0;201501201125_g_7;20;1;14;0;24.6;519.8;1974;1;72;1;0;None;None;1;5;5;0;None;None;1;2;2
201501201125;201501201125_j_20;1;0;201501201125_g_8;20;20;61;0;24.4;24.4;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;2;0;201501201125_g_8;20;1;44;0;36.6;61.0;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;3;0;201501201125_g_8;20;14;46;0;24.4;85.4;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;4;0;201501201125_g_8;20;0;26;0;30.4;115.8;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;5;0;201501201125_g_8;20;1;21;0;27.4;143.2;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;6;0;201501201125_g_8;20;9;37;0;25.8;169.0;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;7;0;201501201125_g_8;20;14;49;0;25.6;194.6;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;8;0;201501201125_g_8;20;7;32;0;25.8;220.4;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;9;0;201501201125_g_8;20;0;30;0;32.0;252.4;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;10;0;201501201125_g_8;20;6;26;0;24.4;276.8;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;11;0;201501201125_g_8;20;10;23;0;19.2;296.0;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;12;0;201501201125_g_8;20;18;55;0;24.0;320.0;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;13;0;201501201125_g_8;20;13;34;0;20.6;340.6;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;14;0;201501201125_g_8;20;10;46;0;28.4;369.0;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;15;0;201501201125_g_8;20;4;42;0;32.8;401.8;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;16;0;201501201125_g_8;20;2;19;0;25.6;427.4;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;17;0;201501201125_g_8;20;19;38;0;16.2;443.6;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;18;0;201501201125_g_8;20;7;35;0;27.0;470.6;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;19;0;201501201125_g_8;20;0;33;0;33.2;503.8;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201125;201501201125_j_20;20;0;201501201125_g_8;20;9;52;0;31.8;535.6;1970;0;39;1;1;9;4;1;5;5;0;None;None;1;4;2
201501201127;201501201127_j_32;1;1;201501201127_g_8;20;11;58;0;32.2;32.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;2;1;201501201127_g_8;20;20;60;0;24.0;56.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;3;1;201501201127_g_8;20;12;59;0;31.6;87.8;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;4;1;201501201127_g_8;20;20;60;0;24.0;111.8;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;5;1;201501201127_g_8;20;12;54;0;29.6;141.4;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;6;1;201501201127_g_8;20;12;63;0;33.2;174.6;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;7;1;201501201127_g_8;20;15;69;0;32.6;207.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;8;1;201501201127_g_8;20;10;52;0;30.8;238.0;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;9;1;201501201127_g_8;20;14;62;0;30.8;268.8;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;10;1;201501201127_g_8;20;18;54;0;23.6;292.4;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;11;1;201501201127_g_8;20;13;62;0;31.8;324.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;12;1;201501201127_g_8;20;15;55;0;27.0;351.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;13;1;201501201127_g_8;20;12;56;0;30.4;381.6;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;14;1;201501201127_g_8;20;12;49;0;27.6;409.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;15;1;201501201127_g_8;20;10;52;0;30.8;440.0;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;16;1;201501201127_g_8;20;18;72;0;30.8;470.8;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;17;1;201501201127_g_8;20;20;62;0;24.8;495.6;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;18;1;201501201127_g_8;20;14;59;0;29.6;525.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;19;1;201501201127_g_8;20;20;65;0;26.0;551.2;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201127;201501201127_j_32;20;1;201501201127_g_8;20;15;63;0;30.2;581.4;1964;1;6;1;1;1;6;1;10;10;0;None;None;4;1;5
201501201125;201501201125_j_26;1;0;201501201125_g_5;20;16;44;0;21.6;21.6;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;2;0;201501201125_g_5;20;13;50;0;27.0;48.6;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;3;0;201501201125_g_5;20;20;49;0;19.6;68.2;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;4;0;201501201125_g_5;20;5;43;0;32.2;100.4;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;5;0;201501201125_g_5;20;18;45;0;20.0;120.4;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;6;0;201501201125_g_5;20;3;30;0;29.0;149.4;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;7;0;201501201125_g_5;20;4;31;0;28.4;177.8;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;8;0;201501201125_g_5;20;12;66;0;34.4;212.2;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;9;0;201501201125_g_5;20;16;45;0;22.0;234.2;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;10;0;201501201125_g_5;20;4;35;0;30.0;264.2;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;11;0;201501201125_g_5;20;18;59;0;25.6;289.8;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;12;0;201501201125_g_5;20;4;25;0;26.0;315.8;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;13;0;201501201125_g_5;20;10;45;0;28.0;343.8;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;14;0;201501201125_g_5;20;1;42;0;35.8;379.6;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;15;0;201501201125_g_5;20;17;48;0;22.2;401.8;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;16;0;201501201125_g_5;20;7;18;0;20.2;422.0;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;17;0;201501201125_g_5;20;6;56;0;36.4;458.4;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;18;0;201501201125_g_5;20;11;39;0;24.6;483.0;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;19;0;201501201125_g_5;20;2;37;0;32.8;515.8;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201125;201501201125_j_26;20;0;201501201125_g_5;20;15;29;0;16.6;532.4;1973;1;37;0;1;8;5;0;10;10;1;1;1;2;1;5
201501201127;201501201127_j_30;1;1;201501201127_g_9;20;11;53;0;30.2;30.2;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;2;1;201501201127_g_9;20;17;69;0;30.6;60.8;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;3;1;201501201127_g_9;20;18;56;0;24.4;85.2;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;4;1;201501201127_g_9;20;20;57;0;22.8;108.0;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;5;1;201501201127_g_9;20;16;67;0;30.8;138.8;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;6;1;201501201127_g_9;20;16;55;0;26.0;164.8;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;7;1;201501201127_g_9;20;20;62;0;24.8;189.6;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;8;1;201501201127_g_9;20;20;72;0;28.8;218.4;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;9;1;201501201127_g_9;20;15;54;0;26.6;245.0;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;10;1;201501201127_g_9;20;18;59;0;25.6;270.6;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;11;1;201501201127_g_9;20;19;69;0;28.6;299.2;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;12;1;201501201127_g_9;20;13;52;0;27.8;327.0;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;13;1;201501201127_g_9;20;14;54;0;27.6;354.6;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;14;1;201501201127_g_9;20;12;60;0;32.0;386.6;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;15;1;201501201127_g_9;20;17;64;0;28.6;415.2;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;16;1;201501201127_g_9;20;19;69;0;28.6;443.8;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;17;1;201501201127_g_9;20;15;67;0;31.8;475.6;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;18;1;201501201127_g_9;20;11;53;0;30.2;505.8;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;19;1;201501201127_g_9;20;19;64;0;26.6;532.4;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201127;201501201127_j_30;20;1;201501201127_g_9;20;18;70;0;30.0;562.4;1979;0;68;1;1;2;3;0;4;2;0;None;None;4;3;1
201501201125;201501201125_j_24;1;0;201501201125_g_1;20;7;19;0;20.6;20.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;2;0;201501201125_g_1;20;12;29;0;19.6;40.2;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;3;0;201501201125_g_1;20;10;49;0;29.6;69.8;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;4;0;201501201125_g_1;20;20;52;0;20.8;90.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;5;0;201501201125_g_1;20;16;60;0;28.0;118.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;6;0;201501201125_g_1;20;14;52;0;26.8;145.4;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;7;0;201501201125_g_1;20;19;50;0;21.0;166.4;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;8;0;201501201125_g_1;20;0;16;0;26.4;192.8;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;9;0;201501201125_g_1;20;5;25;0;25.0;217.8;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;10;0;201501201125_g_1;20;9;54;0;32.6;250.4;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;11;0;201501201125_g_1;20;7;50;0;33.0;283.4;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;12;0;201501201125_g_1;20;10;33;0;23.2;306.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;13;0;201501201125_g_1;20;1;37;0;33.8;340.4;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;14;0;201501201125_g_1;20;5;29;0;26.6;367.0;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;15;0;201501201125_g_1;20;16;49;0;23.6;390.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;16;0;201501201125_g_1;20;11;32;0;21.8;412.4;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;17;0;201501201125_g_1;20;15;41;0;21.4;433.8;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;18;0;201501201125_g_1;20;2;33;0;31.2;465.0;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;19;0;201501201125_g_1;20;10;59;0;33.6;498.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201125;201501201125_j_24;20;0;201501201125_g_1;20;10;45;0;28.0;526.6;1987;0;46;1;1;1;4;1;8;8;1;1;1;4;4;6
201501201127;201501201127_j_14;1;1;201501201127_g_0;20;15;52;0;25.8;25.8;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;2;1;201501201127_g_0;20;14;56;0;28.4;54.2;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;3;1;201501201127_g_0;20;17;67;0;29.8;84.0;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;4;1;201501201127_g_0;20;20;61;0;24.4;108.4;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;5;1;201501201127_g_0;20;16;65;0;30.0;138.4;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;6;1;201501201127_g_0;20;17;66;0;29.4;167.8;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;7;1;201501201127_g_0;20;13;62;0;31.8;199.6;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;8;1;201501201127_g_0;20;14;58;0;29.2;228.8;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;9;1;201501201127_g_0;20;10;49;0;29.6;258.4;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;10;1;201501201127_g_0;20;12;53;0;29.2;287.6;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;11;1;201501201127_g_0;20;20;57;0;22.8;310.4;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;12;1;201501201127_g_0;20;10;59;0;33.6;344.0;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;13;1;201501201127_g_0;20;20;66;0;26.4;370.4;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;14;1;201501201127_g_0;20;16;64;0;29.6;400.0;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;15;1;201501201127_g_0;20;15;54;0;26.6;426.6;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;16;1;201501201127_g_0;20;16;57;0;26.8;453.4;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;17;1;201501201127_g_0;20;10;61;0;34.4;487.8;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;18;1;201501201127_g_0;20;18;60;0;26.0;513.8;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;19;1;201501201127_g_0;20;20;71;0;28.4;542.2;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_14;20;1;201501201127_g_0;20;19;70;0;29.0;571.2;1982;0;48;0;0;None;None;1;5;4;1;0;1;1;3;4
201501201127;201501201127_j_19;1;1;201501201127_g_5;20;18;57;0;24.8;24.8;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;2;1;201501201127_g_5;20;11;53;0;30.2;55.0;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;3;1;201501201127_g_5;20;17;56;0;25.4;80.4;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;4;1;201501201127_g_5;20;15;64;0;30.6;111.0;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;5;1;201501201127_g_5;20;15;66;0;31.4;142.4;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;6;1;201501201127_g_5;20;10;54;0;31.6;174.0;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;7;1;201501201127_g_5;20;10;46;0;28.4;202.4;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;8;1;201501201127_g_5;20;18;62;0;26.8;229.2;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;9;1;201501201127_g_5;20;16;59;0;27.6;256.8;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;10;1;201501201127_g_5;20;20;73;0;29.2;286.0;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;11;1;201501201127_g_5;20;13;64;0;32.6;318.6;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;12;1;201501201127_g_5;20;15;63;0;30.2;348.8;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;13;1;201501201127_g_5;20;17;57;0;25.8;374.6;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;14;1;201501201127_g_5;20;11;65;0;35.0;409.6;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;15;1;201501201127_g_5;20;15;55;0;27.0;436.6;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;16;1;201501201127_g_5;20;14;52;0;26.8;463.4;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;17;1;201501201127_g_5;20;16;66;0;30.4;493.8;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;18;1;201501201127_g_5;20;12;59;0;31.6;525.4;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;19;1;201501201127_g_5;20;16;60;0;28.0;553.4;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201127;201501201127_j_19;20;1;201501201127_g_5;20;20;69;0;27.6;581.0;1968;1;62;1;1;1;4;1;9;7;1;0;1;2;2;1
201501201125;201501201125_j_29;1;0;201501201125_g_6;20;8;29;0;23.6;23.6;1980;1;22;1;0;None;None;0;10;9;0;None;None;4;4;5
201501201125;201501201125_j_29;2;0;201501201125_g_6;20;16;31;0;16.4;40.0;1980;1;22;1;0;None;None;0;10;9;0;None;None;4;4;5
